ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
600795.SH,20200225,2.12,2.12,2.09,2.11,2.14,-0.03000000000000025,-1.4019,972367.43,204730.189
600795.SH,20200224,2.16,2.16,2.13,2.14,2.16,-0.020000000000000018,-0.9259,610302.45,130732.958
600795.SH,20200221,2.15,2.17,2.15,2.16,2.16,0.0,0.0,653423.78,141101.838
600795.SH,20200220,2.14,2.17,2.13,2.16,2.14,0.020000000000000018,0.9346,656078.73,141078.513
600795.SH,20200219,2.14,2.15,2.13,2.14,2.15,-0.009999999999999787,-0.4651,386327.18,82677.301
600795.SH,20200218,2.15,2.18,2.13,2.15,2.15,0.0,0.0,663634.39,142711.677
600795.SH,20200217,2.12,2.15,2.11,2.15,2.12,0.029999999999999805,1.4151,654069.31,139885.214
600795.SH,20200214,2.12,2.13,2.11,2.12,2.12,0.0,0.0,334180.45,70876.95
600795.SH,20200213,2.12,2.14,2.12,2.12,2.13,-0.009999999999999787,-0.4695,477178.85,101612.17
600795.SH,20200212,2.11,2.14,2.09,2.13,2.11,0.020000000000000018,0.9479,678344.54,143530.514
600795.SH,20200211,2.11,2.14,2.1,2.11,2.11,0.0,0.0,676633.44,143458.703
600795.SH,20200210,2.09,2.12,2.08,2.11,2.11,0.0,0.0,574860.73,120995.407
600795.SH,20200207,2.09,2.11,2.07,2.11,2.1,0.009999999999999787,0.4762,546710.96,113945.931
600795.SH,20200206,2.09,2.1,2.06,2.1,2.09,0.010000000000000231,0.4785,569987.14,118839.213
600795.SH,20200205,2.06,2.1,2.04,2.09,2.06,0.029999999999999805,1.4563,646673.5,134351.868
600795.SH,20200204,2.0,2.1,1.99,2.06,2.01,0.050000000000000266,2.4876,1118417.25,229827.526
600795.SH,20200203,2.0,2.05,2.0,2.01,2.22,-0.2100000000000004,-9.4595,1652244.37,332679.949
600795.SH,20200123,2.25,2.25,2.21,2.22,2.26,-0.03999999999999959,-1.7699,586486.02,130684.359
600795.SH,20200122,2.26,2.27,2.24,2.26,2.27,-0.010000000000000231,-0.4405,396601.79,89348.411
600795.SH,20200121,2.29,2.3,2.26,2.27,2.29,-0.020000000000000018,-0.8734,347502.39,78947.878
600795.SH,20200120,2.29,2.3,2.28,2.29,2.29,0.0,0.0,345525.7,79061.248
600795.SH,20200117,2.29,2.31,2.29,2.29,2.29,0.0,0.0,266679.71,61249.601
600795.SH,20200116,2.31,2.32,2.29,2.29,2.31,-0.020000000000000018,-0.8658,279064.9,64161.341
600795.SH,20200115,2.32,2.33,2.3,2.31,2.32,-0.009999999999999787,-0.431,390332.3,90111.105
600795.SH,20200114,2.32,2.33,2.31,2.32,2.32,0.0,0.0,368992.47,85743.678
600795.SH,20200113,2.33,2.34,2.31,2.32,2.34,-0.020000000000000018,-0.8547,542814.2,125868.093
600795.SH,20200110,2.35,2.35,2.33,2.34,2.35,-0.010000000000000231,-0.4255,354442.55,82782.605
600795.SH,20200109,2.35,2.36,2.33,2.35,2.35,0.0,0.0,485330.49,113831.737
600795.SH,20200108,2.36,2.36,2.33,2.35,2.36,-0.009999999999999787,-0.4237,552000.92,129623.781
600795.SH,20200107,2.34,2.37,2.33,2.36,2.34,0.020000000000000018,0.8547,629449.0,148155.703
600795.SH,20200106,2.34,2.36,2.33,2.34,2.35,-0.010000000000000231,-0.4255,714045.12,167331.851
600795.SH,20200103,2.35,2.36,2.34,2.35,2.36,-0.009999999999999787,-0.4237,456278.23,107271.313
600795.SH,20200102,2.35,2.37,2.34,2.36,2.34,0.020000000000000018,0.8547,739080.65,174049.157
600795.SH,20191231,2.33,2.35,2.32,2.34,2.32,0.020000000000000018,0.8621,463424.69,108016.277
600795.SH,20191230,2.31,2.33,2.3,2.32,2.31,0.009999999999999787,0.4329,459168.36,106513.612
