ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
000620.SZ,20200225,3.38,3.39,3.25,3.35,3.44,-0.08999999999999986,-2.6163,118832.48,39620.566
000620.SZ,20200224,3.47,3.47,3.36,3.44,3.47,-0.03000000000000025,-0.8646,117436.81,40042.009
000620.SZ,20200221,3.46,3.5,3.45,3.47,3.47,0.0,0.0,76127.16,26449.487
000620.SZ,20200220,3.44,3.49,3.38,3.47,3.45,0.020000000000000018,0.5797,122686.4,42126.053
000620.SZ,20200219,3.48,3.61,3.44,3.45,3.48,-0.029999999999999805,-0.8621,130672.11,45888.969
000620.SZ,20200218,3.46,3.5,3.44,3.48,3.46,0.020000000000000018,0.578,72040.63,24960.145
000620.SZ,20200217,3.41,3.46,3.4,3.46,3.41,0.04999999999999982,1.4663,83404.77,28719.248
000620.SZ,20200214,3.39,3.46,3.37,3.41,3.39,0.020000000000000018,0.59,74700.0,25492.534
000620.SZ,20200213,3.36,3.41,3.33,3.39,3.36,0.03000000000000025,0.8929,87718.82,29626.304
000620.SZ,20200212,3.32,3.36,3.29,3.36,3.31,0.04999999999999982,1.5106,75437.57,25130.47
000620.SZ,20200211,3.29,3.38,3.28,3.31,3.28,0.03000000000000025,0.9146,116899.46,38869.123
000620.SZ,20200210,3.18,3.29,3.15,3.28,3.19,0.08999999999999986,2.8213,120723.49,38944.102
000620.SZ,20200207,3.18,3.26,3.14,3.19,3.19,0.0,0.0,157178.83,50200.932
000620.SZ,20200206,3.15,3.19,3.11,3.19,3.14,0.04999999999999982,1.5924,147851.16,46735.019
000620.SZ,20200205,3.09,3.2,3.05,3.14,3.11,0.03000000000000025,0.9646,219192.74,68637.487
000620.SZ,20200204,3.08,3.16,3.08,3.11,3.42,-0.31000000000000005,-9.0643,350400.24,108234.374
000620.SZ,20200203,3.42,3.42,3.42,3.42,3.8,-0.3799999999999999,-10.0,13049.0,4462.758
000620.SZ,20200123,3.89,3.91,3.73,3.8,3.9,-0.10000000000000009,-2.5641,79430.02,30295.324
000620.SZ,20200122,3.97,3.98,3.88,3.9,3.98,-0.08000000000000007,-2.0101,69186.9,27132.931
000620.SZ,20200121,3.98,4.03,3.78,3.98,3.99,-0.010000000000000231,-0.2506,81058.24,32127.527
000620.SZ,20200120,4.04,4.05,3.97,3.99,4.01,-0.019999999999999574,-0.4988,60122.79,24002.165
000620.SZ,20200117,4.09,4.09,4.01,4.01,4.08,-0.07000000000000028,-1.7157,95222.39,38507.221
000620.SZ,20200116,4.07,4.11,4.03,4.08,4.06,0.020000000000000462,0.4926,63880.9,26065.6
000620.SZ,20200115,4.16,4.16,4.05,4.06,4.16,-0.10000000000000053,-2.4038,80768.0,32950.16
000620.SZ,20200114,4.15,4.17,4.12,4.16,4.14,0.020000000000000462,0.4831,74348.19,30865.658
000620.SZ,20200113,4.14,4.15,4.09,4.14,4.15,-0.010000000000000675,-0.241,64391.39,26544.542
000620.SZ,20200110,4.17,4.19,4.12,4.15,4.18,-0.02999999999999936,-0.7177,80313.59,33277.01
000620.SZ,20200109,4.2,4.21,4.14,4.18,4.2,-0.020000000000000462,-0.4762,82747.37,34547.546
000620.SZ,20200108,4.16,4.23,4.12,4.2,4.2,0.0,0.0,142879.79,59619.253
000620.SZ,20200107,4.13,4.22,4.13,4.2,4.14,0.0600000000000005,1.4493,135605.71,56771.946
000620.SZ,20200106,4.09,4.14,4.0,4.14,4.12,0.019999999999999574,0.4854,157808.51,64717.597
000620.SZ,20200103,4.13,4.14,4.07,4.12,4.12,0.0,0.0,131669.06,54012.949
000620.SZ,20200102,4.06,4.13,4.06,4.12,4.05,0.07000000000000028,1.7284,182354.24,74706.448
000620.SZ,20191231,4.04,4.09,4.0,4.05,4.03,0.019999999999999574,0.4963,147262.1,59644.873
000620.SZ,20191230,4.04,4.07,3.91,4.03,4.04,-0.009999999999999787,-0.2475,180916.7,72141.752
000620.SZ,20191227,4.14,4.16,4.0,4.04,4.17,-0.1299999999999999,-3.1175,345575.94,140512.657
000620.SZ,20191226,4.23,4.24,4.12,4.17,4.27,-0.09999999999999964,-2.3419,215941.62,90000.266
000620.SZ,20191225,4.25,4.34,4.18,4.27,4.33,-0.0600000000000005,-1.3857,183129.42,78044.847
000620.SZ,20191224,4.37,4.39,4.13,4.33,4.59,-0.2599999999999998,-5.6645,436966.94,183813.16
000620.SZ,20191223,4.78,4.83,4.55,4.59,4.88,-0.29000000000000004,-5.9426,175027.66,82348.507
000620.SZ,20191220,5.01,5.01,4.87,4.88,4.98,-0.10000000000000053,-2.008,106209.01,52248.661
000620.SZ,20191219,4.98,5.01,4.89,4.98,4.99,-0.009999999999999787,-0.2004,81163.27,40136.082
000620.SZ,20191218,5.14,5.16,4.98,4.99,5.14,-0.14999999999999947,-2.9183,124002.18,62758.214
000620.SZ,20191217,5.04,5.15,5.02,5.14,5.02,0.1200000000000001,2.3904,109381.8,55826.861
000620.SZ,20191216,4.93,5.02,4.87,5.02,4.91,0.10999999999999943,2.2403,101623.64,50311.768
000620.SZ,20191213,4.92,4.96,4.83,4.91,4.9,0.009999999999999787,0.2041,117994.67,57686.652
000620.SZ,20191212,4.99,5.0,4.9,4.9,4.99,-0.08999999999999986,-1.8036,84036.94,41592.221
000620.SZ,20191211,5.14,5.15,4.96,4.99,5.13,-0.13999999999999968,-2.729,127628.54,64033.196
000620.SZ,20191210,5.22,5.29,5.09,5.13,5.24,-0.11000000000000032,-2.0992,86837.44,44725.759
000620.SZ,20191209,5.34,5.39,5.15,5.24,5.31,-0.0699999999999994,-1.3183,125984.44,65973.641
000620.SZ,20191206,5.44,5.44,5.3,5.31,5.39,-0.08000000000000007,-1.4842,72355.28,38635.182
000620.SZ,20191205,5.38,5.47,5.35,5.39,5.34,0.04999999999999982,0.9363,84312.11,45571.14
000620.SZ,20191204,5.4,5.4,5.32,5.34,5.37,-0.03000000000000025,-0.5587,66429.81,35653.611
000620.SZ,20191203,5.38,5.45,5.32,5.37,5.33,0.040000000000000036,0.7505,91460.51,49111.744
000620.SZ,20191202,5.19,5.42,5.18,5.33,5.22,0.11000000000000032,2.1073,96025.66,50953.486
000620.SZ,20191129,5.19,5.26,5.08,5.22,5.14,0.08000000000000007,1.5564,146474.96,75804.067
000620.SZ,20191128,5.16,5.27,5.03,5.14,5.16,-0.020000000000000462,-0.3876,128992.18,66175.952
000620.SZ,20191127,4.94,5.24,4.89,5.16,4.93,0.23000000000000043,4.6653,236904.33,121309.778
000620.SZ,20191126,4.92,5.01,4.82,4.93,4.91,0.019999999999999574,0.4073,85800.47,42037.939
000620.SZ,20191125,4.73,4.97,4.72,4.91,4.76,0.15000000000000036,3.1513,143007.41,69856.724
000620.SZ,20191122,4.71,4.79,4.68,4.76,4.65,0.10999999999999943,2.3656,139701.69,66169.431
000620.SZ,20191121,4.75,4.78,4.65,4.65,4.76,-0.10999999999999943,-2.3109,45729.0,21426.195
000620.SZ,20191120,4.72,4.81,4.67,4.76,4.8,-0.040000000000000036,-0.8333,94609.81,44972.755
000620.SZ,20191119,4.89,4.94,4.63,4.8,4.95,-0.15000000000000036,-3.0303,177954.87,84415.104
000620.SZ,20191118,4.93,5.13,4.88,4.95,4.94,0.009999999999999787,0.2024,79557.93,39616.316
000620.SZ,20191115,4.92,4.95,4.8,4.94,4.91,0.03000000000000025,0.611,62358.0,30439.137
000620.SZ,20191114,4.94,4.95,4.89,4.91,4.94,-0.03000000000000025,-0.6073,18999.8,9339.051
000620.SZ,20191113,4.95,4.97,4.92,4.94,4.95,-0.009999999999999787,-0.202,13142.28,6497.982
000620.SZ,20191112,4.97,5.01,4.92,4.95,5.02,-0.0699999999999994,-1.3944,31558.49,15614.146
000620.SZ,20191111,4.98,5.03,4.92,5.02,4.99,0.02999999999999936,0.6012,24160.96,12031.626
000620.SZ,20191108,5.14,5.14,4.99,4.99,5.09,-0.09999999999999964,-1.9646,39687.7,20041.131
000620.SZ,20191107,5.14,5.19,5.06,5.09,5.13,-0.040000000000000036,-0.7797,52789.0,26948.535
000620.SZ,20191106,5.1,5.2,5.05,5.13,5.1,0.03000000000000025,0.5882,42532.96,21778.563
000620.SZ,20191105,5.3,5.3,5.07,5.1,5.27,-0.16999999999999993,-3.2258,76672.15,39509.375
000620.SZ,20191104,4.94,5.38,4.89,5.27,4.89,0.3799999999999999,7.771,107063.13,55077.447
000620.SZ,20191101,4.73,4.94,4.71,4.89,4.76,0.1299999999999999,2.7311,48031.48,23306.733
000620.SZ,20191031,4.79,4.8,4.7,4.76,4.78,-0.020000000000000462,-0.4184,25717.6,12213.566
000620.SZ,20191030,4.75,4.79,4.66,4.78,4.75,0.03000000000000025,0.6316,33334.6,15758.902
000620.SZ,20191029,4.78,4.81,4.72,4.75,4.75,0.0,0.0,37170.6,17724.94
000620.SZ,20191028,4.86,4.95,4.75,4.75,4.91,-0.16000000000000014,-3.2587,88633.78,42499.56
000620.SZ,20191025,4.97,5.26,4.81,4.91,4.99,-0.08000000000000007,-1.6032,125988.24,62694.946
000620.SZ,20191024,5.02,5.02,4.87,4.99,5.01,-0.019999999999999574,-0.3992,63712.35,31383.744
000620.SZ,20191023,5.05,5.06,4.86,5.01,5.0,0.009999999999999787,0.2,75472.11,37203.647
000620.SZ,20191022,5.18,5.19,4.92,5.0,5.09,-0.08999999999999986,-1.7682,82151.69,41049.795
000620.SZ,20191021,5.07,5.21,5.07,5.09,5.11,-0.020000000000000462,-0.3914,50689.06,25955.468
000620.SZ,20191018,5.33,5.6,5.05,5.11,5.28,-0.16999999999999993,-3.2197,172201.94,90532.115
000620.SZ,20191017,5.24,5.37,5.24,5.28,5.31,-0.02999999999999936,-0.565,61607.05,32745.635
000620.SZ,20191016,5.29,5.37,5.21,5.31,5.28,0.02999999999999936,0.5682,87052.02,46044.194
000620.SZ,20191015,5.28,5.35,5.24,5.28,5.28,0.0,0.0,83280.51,43991.673
000620.SZ,20191014,5.32,5.55,5.19,5.28,5.29,-0.009999999999999787,-0.189,171244.39,90942.23
000620.SZ,20191011,5.08,5.31,4.96,5.29,5.06,0.23000000000000043,4.5455,179894.15,93273.425
000620.SZ,20191010,4.68,5.1,4.66,5.06,4.66,0.39999999999999947,8.5837,169851.71,83069.925
000620.SZ,20191009,4.73,4.73,4.63,4.66,4.69,-0.03000000000000025,-0.6397,60685.67,28440.231
000620.SZ,20191008,4.57,4.72,4.55,4.69,4.55,0.14000000000000057,3.0769,100682.25,46916.721
000620.SZ,20190930,4.4,4.58,4.39,4.55,4.41,0.13999999999999968,3.1746,102912.11,46312.613
000620.SZ,20190927,4.36,4.44,4.35,4.41,4.4,0.009999999999999787,0.2273,31669.39,13981.316
000620.SZ,20190926,4.45,4.48,4.36,4.4,4.48,-0.08000000000000007,-1.7857,38373.17,16914.708
000620.SZ,20190925,4.49,4.5,4.42,4.48,4.51,-0.02999999999999936,-0.6652,37815.5,16873.796
000620.SZ,20190924,4.5,4.52,4.42,4.51,4.5,0.009999999999999787,0.2222,72427.15,32461.093
000620.SZ,20190923,4.37,4.53,4.34,4.5,4.38,0.1200000000000001,2.7397,150236.44,67187.086
000620.SZ,20190920,4.34,4.38,4.33,4.38,4.36,0.019999999999999574,0.4587,37869.2,16542.778
000620.SZ,20190919,4.34,4.37,4.3,4.36,4.34,0.020000000000000462,0.4608,39061.3,16899.649
000620.SZ,20190918,4.36,4.37,4.3,4.34,4.36,-0.020000000000000462,-0.4587,61196.03,26470.367
000620.SZ,20190917,4.37,4.4,4.29,4.36,4.38,-0.019999999999999574,-0.4566,113846.49,49425.892
000620.SZ,20190916,4.39,4.43,4.35,4.38,4.37,0.009999999999999787,0.2288,90658.43,39653.951
000620.SZ,20190912,4.37,4.42,4.35,4.37,4.37,0.0,0.0,58739.3,25791.474
000620.SZ,20190911,4.35,4.43,4.35,4.37,4.39,-0.019999999999999574,-0.4556,56570.7,24887.132
000620.SZ,20190910,4.52,4.52,4.35,4.39,4.49,-0.10000000000000053,-2.2272,108717.76,47888.703
000620.SZ,20190909,4.65,4.65,4.41,4.49,4.59,-0.09999999999999964,-2.1786,103701.08,46611.284
000620.SZ,20190906,4.65,4.65,4.57,4.59,4.65,-0.0600000000000005,-1.2903,44976.8,20686.978
000620.SZ,20190905,4.67,4.74,4.62,4.65,4.65,0.0,0.0,67595.62,31513.007
000620.SZ,20190904,4.69,4.69,4.61,4.65,4.71,-0.05999999999999961,-1.2739,30251.68,14037.014
000620.SZ,20190903,4.75,4.75,4.62,4.71,4.73,-0.020000000000000462,-0.4228,45148.75,21053.507
000620.SZ,20190902,4.66,4.76,4.6,4.73,4.65,0.08000000000000007,1.7204,45871.36,21523.029
000620.SZ,20190830,4.73,4.73,4.55,4.65,4.72,-0.0699999999999994,-1.4831,41318.7,19087.8
000620.SZ,20190829,4.79,4.79,4.65,4.72,4.79,-0.07000000000000028,-1.4614,59542.22,28047.365
000620.SZ,20190828,4.69,4.84,4.69,4.79,4.74,0.04999999999999982,1.0549,54619.44,26009.48
000620.SZ,20190827,4.67,4.76,4.65,4.74,4.68,0.0600000000000005,1.2821,51037.34,23997.739
000620.SZ,20190826,4.61,4.69,4.57,4.68,4.68,0.0,0.0,34528.0,16002.447
000620.SZ,20190823,4.71,4.72,4.63,4.68,4.67,0.009999999999999787,0.2141,53109.35,24765.862
000620.SZ,20190822,4.74,4.75,4.66,4.67,4.68,-0.009999999999999787,-0.2137,31626.49,14800.494
000620.SZ,20190821,4.61,4.74,4.61,4.68,4.67,0.009999999999999787,0.2141,69095.14,32297.787
000620.SZ,20190820,4.62,4.75,4.61,4.67,4.62,0.04999999999999982,1.0823,92732.74,43466.26
000620.SZ,20190819,4.54,4.62,4.5,4.62,4.5,0.1200000000000001,2.6667,52537.75,24025.067
000620.SZ,20190816,4.46,4.56,4.46,4.5,4.47,0.03000000000000025,0.6711,56230.03,25358.468
000620.SZ,20190815,4.32,4.52,4.29,4.47,4.39,0.08000000000000007,1.8223,72341.6,32126.854
000620.SZ,20190814,4.42,4.44,4.37,4.39,4.37,0.019999999999999574,0.4577,53238.22,23446.332
000620.SZ,20190813,4.43,4.44,4.31,4.37,4.37,0.0,0.0,70105.0,30656.126
000620.SZ,20190812,4.08,4.45,4.08,4.37,4.11,0.2599999999999998,6.326,120414.65,51930.093
000620.SZ,20190809,4.08,4.14,4.06,4.11,4.12,-0.009999999999999787,-0.2427,39969.14,16347.248
000620.SZ,20190808,4.19,4.25,4.1,4.12,4.21,-0.08999999999999986,-2.1378,81877.4,34112.966
000620.SZ,20190807,4.17,4.22,4.14,4.21,4.17,0.040000000000000036,0.9592,40967.36,17160.485
000620.SZ,20190806,4.16,4.2,4.04,4.17,4.18,-0.009999999999999787,-0.2392,54185.62,22361.453
000620.SZ,20190805,4.13,4.2,4.11,4.18,4.16,0.019999999999999574,0.4808,31609.46,13134.521
000620.SZ,20190802,4.06,4.19,4.0,4.16,4.12,0.040000000000000036,0.9709,57706.0,23747.678
000620.SZ,20190801,4.09,4.13,4.06,4.12,4.12,0.0,0.0,36718.0,15030.608
000620.SZ,20190731,4.08,4.14,4.03,4.12,4.09,0.03000000000000025,0.7335,50579.01,20625.797
000620.SZ,20190730,4.09,4.11,4.07,4.09,4.11,-0.020000000000000462,-0.4866,20037.0,8184.218
000620.SZ,20190729,4.12,4.14,4.05,4.11,4.15,-0.040000000000000036,-0.9639,30030.65,12277.89
000620.SZ,20190726,4.14,4.18,4.1,4.15,4.18,-0.02999999999999936,-0.7177,34384.89,14217.512
000620.SZ,20190725,4.17,4.18,4.14,4.18,4.21,-0.03000000000000025,-0.7126,38845.02,16153.424
000620.SZ,20190724,4.19,4.22,4.14,4.21,4.19,0.019999999999999574,0.4773,41514.49,17359.845
000620.SZ,20190723,4.18,4.21,4.12,4.19,4.21,-0.019999999999999574,-0.4751,39959.68,16626.438
000620.SZ,20190722,4.13,4.23,4.05,4.21,4.14,0.07000000000000028,1.6908,60268.22,25029.176
000620.SZ,20190719,4.05,4.15,4.05,4.14,4.06,0.08000000000000007,1.9704,39637.6,16336.433
000620.SZ,20190718,4.06,4.09,4.02,4.06,4.08,-0.020000000000000462,-0.4902,28639.97,11602.609
000620.SZ,20190717,4.1,4.1,4.06,4.08,4.1,-0.019999999999999574,-0.4878,23075.81,9430.566
000620.SZ,20190716,4.09,4.11,4.05,4.1,4.09,0.009999999999999787,0.2445,25407.01,10376.024
000620.SZ,20190715,4.07,4.14,3.99,4.09,4.14,-0.04999999999999982,-1.2077,91771.0,37239.741
000620.SZ,20190712,4.0349,4.1494,4.0349,4.1399,4.054,0.08589999999999964,2.1189,126549.46,54386.359
000620.SZ,20190711,3.9872,4.0826,3.9872,4.054,3.9872,0.06680000000000019,1.6754,96613.51,41067.769
000620.SZ,20190710,4.0063,4.0254,3.9777,3.9872,3.9968,-0.009599999999999831,-0.2402,28351.7,11910.77
000620.SZ,20190709,4.0158,4.054,3.9872,3.9968,4.0731,-0.07630000000000026,-1.8733,31294.0,13176.159
000620.SZ,20190708,4.1208,4.1208,3.9682,4.0731,4.0922,-0.019099999999999895,-0.4667,103140.0,43682.348
000620.SZ,20190705,4.0922,4.0922,4.0349,4.0922,4.1017,-0.009500000000000064,-0.2316,56080.04,23876.517
000620.SZ,20190704,4.0922,4.1589,4.0635,4.1017,4.1017,0.0,0.0,63648.04,27406.379
000620.SZ,20190703,4.0349,4.1399,4.0158,4.1017,4.0349,0.06679999999999975,1.6556,72446.37,30999.924
000620.SZ,20190702,4.0635,4.1017,4.0158,4.0349,4.1017,-0.06679999999999975,-1.6286,62992.0,26681.907
000620.SZ,20190701,3.9491,4.1685,3.9395,4.1017,3.9491,0.15260000000000007,3.8642,113195.11,47863.92
000620.SZ,20190628,3.8823,3.9682,3.8442,3.9491,3.8728,0.07630000000000026,1.9702,65145.01,26628.176
000620.SZ,20190627,3.8537,3.9109,3.8346,3.8728,3.8728,0.0,0.0,45271.38,18346.591
000620.SZ,20190626,3.8632,3.8823,3.8346,3.8728,3.8728,0.0,0.0,30864.01,12490.415
000620.SZ,20190625,3.8442,3.8823,3.8155,3.8728,3.8728,0.0,0.0,49699.08,20044.531
000620.SZ,20190624,3.8823,3.93,3.8537,3.8728,3.9109,-0.03810000000000002,-0.9742,41878.56,17025.836
000620.SZ,20190621,3.806,3.9109,3.7965,3.9109,3.7965,0.11439999999999984,3.0133,104386.2,42365.491
000620.SZ,20190620,3.7869,3.8251,3.7488,3.7965,3.7869,0.009599999999999831,0.2535,85755.57,34093.931
000620.SZ,20190619,3.7869,3.8251,3.7774,3.7869,3.7583,0.02859999999999996,0.761,23522.93,9372.5
000620.SZ,20190618,3.7678,3.7965,3.7392,3.7583,3.7774,-0.019099999999999895,-0.5056,12970.98,5118.733
000620.SZ,20190617,3.7869,3.7965,3.7583,3.7774,3.7678,0.009600000000000275,0.2548,15677.01,6199.529
000620.SZ,20190614,3.8251,3.8251,3.7583,3.7678,3.806,-0.038200000000000234,-1.0037,19827.0,7894.444
