ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
600126.SH,20200225,5.29,5.65,5.23,5.65,5.14,0.5100000000000007,9.9222,982522.88,539999.156
600126.SH,20200224,4.66,5.14,4.63,5.14,4.67,0.46999999999999975,10.0642,682958.61,341363.25
600126.SH,20200221,4.54,4.68,4.53,4.67,4.56,0.11000000000000032,2.4123,136694.94,62669.289
600126.SH,20200220,4.53,4.57,4.49,4.56,4.53,0.02999999999999936,0.6623,106212.62,48146.705
600126.SH,20200219,4.56,4.57,4.52,4.53,4.56,-0.02999999999999936,-0.6579,86109.53,39147.081
600126.SH,20200218,4.57,4.6,4.52,4.56,4.6,-0.040000000000000036,-0.8696,120758.77,55001.691
600126.SH,20200217,4.57,4.6,4.53,4.6,4.55,0.04999999999999982,1.0989,89224.07,40734.066
600126.SH,20200214,4.54,4.58,4.51,4.55,4.55,0.0,0.0,65689.41,29847.489
600126.SH,20200213,4.56,4.58,4.5,4.55,4.59,-0.040000000000000036,-0.8715,74406.4,33777.21
600126.SH,20200212,4.59,4.6,4.52,4.59,4.62,-0.03000000000000025,-0.6494,98111.07,44682.141
600126.SH,20200211,4.55,4.81,4.55,4.62,4.54,0.08000000000000007,1.7621,126574.82,59089.626
600126.SH,20200210,4.48,4.55,4.46,4.54,4.49,0.04999999999999982,1.1136,87639.5,39550.781
600126.SH,20200207,4.48,4.5,4.41,4.49,4.48,0.009999999999999787,0.2232,114916.29,51153.111
600126.SH,20200206,4.55,4.58,4.46,4.48,4.53,-0.04999999999999982,-1.1038,149522.46,67349.813
600126.SH,20200205,4.54,4.68,4.5,4.53,4.5,0.03000000000000025,0.6667,137968.52,63250.339
600126.SH,20200204,4.26,4.6,4.22,4.5,4.42,0.08000000000000007,1.81,156481.62,69031.224
600126.SH,20200203,4.54,4.54,4.42,4.42,4.91,-0.4900000000000002,-9.9796,64217.2,28487.639
600126.SH,20200123,4.95,5.04,4.85,4.91,4.95,-0.040000000000000036,-0.8081,157558.54,77826.315
600126.SH,20200122,4.83,4.98,4.77,4.95,4.83,0.1200000000000001,2.4845,137327.95,67078.782
600126.SH,20200121,4.81,4.84,4.72,4.83,4.8,0.03000000000000025,0.625,142439.81,68267.561
600126.SH,20200120,4.68,4.81,4.68,4.8,4.66,0.13999999999999968,3.0043,107860.92,51500.547
600126.SH,20200117,4.75,4.77,4.63,4.66,4.73,-0.07000000000000028,-1.4799,67267.86,31559.447
600126.SH,20200116,4.77,4.77,4.71,4.73,4.74,-0.009999999999999787,-0.211,64063.52,30375.502
600126.SH,20200115,4.78,4.82,4.72,4.74,4.79,-0.04999999999999982,-1.0438,64915.27,30892.014
600126.SH,20200114,4.8,4.84,4.77,4.79,4.79,0.0,0.0,87545.1,42058.965
600126.SH,20200113,4.69,4.83,4.6,4.79,4.67,0.1200000000000001,2.5696,136132.84,64129.849
600126.SH,20200110,4.73,4.75,4.65,4.67,4.73,-0.0600000000000005,-1.2685,62590.06,29295.267
600126.SH,20200109,4.75,4.77,4.69,4.73,4.7,0.03000000000000025,0.6383,94167.88,44462.458
600126.SH,20200108,4.87,4.87,4.68,4.7,4.88,-0.17999999999999972,-3.6885,127805.53,61013.996
600126.SH,20200107,4.88,4.9,4.84,4.88,4.86,0.019999999999999574,0.4115,123424.98,60073.966
600126.SH,20200106,4.86,4.89,4.83,4.86,4.87,-0.009999999999999787,-0.2053,78356.53,38096.107
600126.SH,20200103,4.9,4.91,4.85,4.87,4.91,-0.040000000000000036,-0.8147,69940.02,34091.154
600126.SH,20200102,4.9,4.93,4.82,4.91,4.89,0.020000000000000462,0.409,114776.34,55996.659
600126.SH,20191231,4.86,4.91,4.83,4.89,4.86,0.02999999999999936,0.6173,57495.68,28016.593
600126.SH,20191230,4.84,4.89,4.78,4.86,4.8,0.0600000000000005,1.25,74195.44,35870.241
600126.SH,20191227,4.89,4.93,4.79,4.8,4.9,-0.10000000000000053,-2.0408,106577.94,51724.924
600126.SH,20191226,4.99,5.0,4.87,4.9,4.99,-0.08999999999999986,-1.8036,106048.74,52143.339
600126.SH,20191225,4.93,5.02,4.83,4.99,4.93,0.0600000000000005,1.217,112761.45,55231.906
600126.SH,20191224,4.98,5.03,4.87,4.93,4.98,-0.05000000000000071,-1.004,89611.79,44197.663
600126.SH,20191223,5.1,5.28,4.97,4.98,5.13,-0.14999999999999947,-2.924,153254.37,78227.333
600126.SH,20191220,5.03,5.13,4.99,5.13,5.03,0.09999999999999964,1.9881,114121.4,57824.486
600126.SH,20191219,5.04,5.06,4.97,5.03,5.04,-0.009999999999999787,-0.1984,70167.47,35181.796
600126.SH,20191218,5.2,5.2,5.0,5.04,5.18,-0.13999999999999968,-2.7027,175613.4,89087.02
600126.SH,20191217,5.18,5.2,5.14,5.18,5.18,0.0,0.0,170980.47,88494.884
600126.SH,20191216,4.95,5.23,4.94,5.18,4.92,0.2599999999999998,5.2846,304271.0,155535.306
600126.SH,20191213,4.93,4.96,4.86,4.92,4.89,0.03000000000000025,0.6135,109591.01,53851.333
600126.SH,20191212,4.85,4.96,4.81,4.89,4.83,0.05999999999999961,1.2422,124540.13,61088.41
600126.SH,20191211,4.86,4.89,4.75,4.83,4.86,-0.03000000000000025,-0.6173,100700.84,48447.189
600126.SH,20191210,4.93,4.93,4.77,4.86,4.9,-0.040000000000000036,-0.8163,116319.15,56260.721
600126.SH,20191209,5.02,5.02,4.88,4.9,4.99,-0.08999999999999986,-1.8036,116235.51,57242.314
600126.SH,20191206,5.0,5.05,4.96,4.99,4.97,0.020000000000000462,0.4024,70563.5,35277.99
600126.SH,20191205,5.0,5.04,4.9,4.97,4.99,-0.020000000000000462,-0.4008,89916.0,44646.443
600126.SH,20191204,4.99,5.06,4.96,4.99,5.01,-0.019999999999999574,-0.3992,96697.0,48428.31
600126.SH,20191203,4.95,5.03,4.92,5.01,4.95,0.05999999999999961,1.2121,151412.14,75545.636
